緯度,経度,場所
34.641523,135.033747,神戸市垂水区舞子台八丁目
34.639706,135.02935,神戸市垂水区西舞子二丁目
34.641091,135.02743,神戸市垂水区西舞子三丁目
34.63746,135.028369,神戸市垂水区西舞子一丁目
34.64205,135.026168,神戸市垂水区西舞子五丁目
34.642151,135.022999,神戸市垂水区狩口台七丁目
34.642902,135.054736,神戸市垂水区上高丸二丁目
34.643209,135.052026,神戸市垂水区千代が丘一丁目
34.645651,135.055359,神戸市垂水区上高丸三丁目
34.64279,135.049425,神戸市垂水区星が丘三丁目
34.645687,135.051875,神戸市垂水区千代が丘二丁目
34.645705,135.048634,神戸市垂水区星陵台四丁目
34.644369,135.04494,神戸市垂水区星陵台八丁目
34.649261,135.044957,神戸市垂水区清水が丘一丁目
34.650887,135.047514,神戸市垂水区本多聞六丁目
34.646032,135.042263,神戸市垂水区舞子陵
34.649978,135.041386,神戸市垂水区清水が丘二丁目
34.645252,135.03602,神戸市垂水区舞子坂二丁目
34.650705,135.037688,神戸市垂水区清水が丘三丁目
34.644195,135.03327,神戸市垂水区舞子坂一丁目
34.644006,135.029437,神戸市垂水区西舞子四丁目
34.648922,135.035915,神戸市垂水区舞子坂四丁目
34.647499,135.033831,神戸市垂水区舞子坂三丁目
34.647338,135.029686,神戸市垂水区西舞子九丁目
34.649538,135.030434,神戸市垂水区狩口台三丁目
34.651367,135.030293,神戸市垂水区南多聞台八丁目
34.647419,135.026411,神戸市垂水区西舞子八丁目
34.64494,135.025958,神戸市垂水区西舞子七丁目
34.650592,135.027686,神戸市垂水区狩口台二丁目
34.651647,135.026161,神戸市垂水区狩口台一丁目
34.643693,135.024749,神戸市垂水区西舞子六丁目
34.647868,135.023879,神戸市垂水区狩口台五丁目
34.648729,135.022764,神戸市垂水区狩口台四丁目
34.644763,135.020886,神戸市垂水区狩口台六丁目
34.655777,135.05623,神戸市垂水区学が丘三丁目
34.651611,135.051277,神戸市垂水区学が丘一丁目
34.656392,135.052606,神戸市垂水区学が丘二丁目
34.657604,135.049563,神戸市垂水区本多聞四丁目
34.653848,135.047373,神戸市垂水区本多聞五丁目
34.653213,135.043264,神戸市垂水区本多聞七丁目
34.653972,135.040125,神戸市垂水区本多聞一丁目
34.657997,135.044732,神戸市垂水区本多聞二丁目
34.658816,135.041938,神戸市垂水区多聞台二丁目
34.65481,135.038602,神戸市垂水区西脇一丁目
34.657822,135.039565,神戸市垂水区西脇二丁目
34.659267,135.037427,神戸市垂水区神陵台六丁目
34.653249,135.035797,神戸市垂水区南多聞台三丁目
34.656621,135.036376,神戸市垂水区神陵台五丁目
34.65166,135.034154,神戸市垂水区南多聞台四丁目
34.65383,135.032355,神戸市垂水区南多聞台五丁目
34.65505,135.034099,神戸市垂水区南多聞台二丁目
34.655396,135.0311,神戸市垂水区南多聞台六丁目
34.653652,135.029538,神戸市垂水区南多聞台七丁目
34.658845,135.034514,神戸市垂水区神陵台四丁目
34.657208,135.032472,神戸市垂水区南多聞台一丁目
34.65945,135.032323,神戸市垂水区神陵台一丁目
34.662346,135.05787,神戸市垂水区小束山本町一丁目
34.663112,135.056027,神戸市垂水区舞多聞東一丁目
34.659954,135.056103,神戸市垂水区学が丘四丁目
34.663409,135.0526,神戸市垂水区舞多聞東二丁目
34.660741,135.050908,神戸市垂水区本多聞三丁目
34.661749,135.045146,神戸市垂水区多聞台一丁目
34.662142,135.042729,神戸市垂水区多聞台四丁目
34.665454,135.045532,神戸市垂水区舞多聞西二丁目
34.665263,135.044234,神戸市垂水区多聞台五丁目
34.661994,135.039516,神戸市垂水区多聞台三丁目
34.660748,135.034187,神戸市垂水区神陵台三丁目
34.66154,135.036967,神戸市垂水区神陵台七丁目
34.66422,135.037557,神戸市垂水区神陵台八丁目
34.662562,135.034808,神戸市垂水区神陵台二丁目
34.660816,135.080623,神戸市垂水区桃山台七丁目
34.660652,135.084833,神戸市垂水区桃山台六丁目
34.661019,135.075148,神戸市垂水区つつじが丘五丁目
34.661217,135.077548,神戸市垂水区つつじが丘六丁目
34.666651,135.060018,神戸市垂水区小束山七丁目
34.663917,135.078037,神戸市垂水区つつじが丘七丁目
34.665965,135.066056,神戸市垂水区小束山本町四丁目
34.667882,135.06529,神戸市垂水区小束山四丁目
34.661331,135.060639,神戸市垂水区学が丘六丁目
34.664528,135.059698,神戸市垂水区小束山本町二丁目
34.66691,135.06302,神戸市垂水区小束山五丁目
34.662979,135.061727,神戸市垂水区学が丘七丁目
34.664997,135.063422,神戸市垂水区小束山本町三丁目
34.650548,135.092523,神戸市垂水区朝谷町
34.651808,135.079856,神戸市垂水区桃山台一丁目
34.658666,135.084852,神戸市垂水区桃山台五丁目
34.657966,135.080231,神戸市垂水区桃山台四丁目
34.653355,135.0921,神戸市垂水区清玄町
34.655023,135.081439,神戸市垂水区桃山台三丁目
34.65843,135.078463,神戸市垂水区つつじが丘三丁目
34.656851,135.07629,神戸市垂水区つつじが丘二丁目
34.652188,135.077653,神戸市垂水区桃山台二丁目
34.65922,135.076316,神戸市垂水区つつじが丘四丁目
34.655947,135.074284,神戸市垂水区つつじが丘一丁目
34.658331,135.059489,神戸市垂水区学が丘五丁目
34.652708,135.056205,神戸市垂水区潮見が丘二丁目
34.642072,135.08723,神戸市垂水区塩屋台三丁目
34.646362,135.090628,神戸市垂水区塩屋北町四丁目
34.6438,135.086885,神戸市垂水区塩屋台二丁目
34.645107,135.086065,神戸市垂水区塩屋北町三丁目
34.642531,135.08368,神戸市垂水区塩屋台一丁目
34.650689,135.084777,神戸市垂水区下畑町
34.639674,135.079681,神戸市垂水区塩屋町八丁目
34.645386,135.077599,神戸市垂水区松風台二丁目
34.647507,135.087948,神戸市垂水区塩屋北町二丁目
34.6474,135.084505,神戸市垂水区塩屋北町一丁目
34.648016,135.080284,神戸市垂水区松風台一丁目
34.643643,135.059028,神戸市垂水区千鳥が丘三丁目
34.644225,135.074867,神戸市垂水区青山台五丁目
34.643709,135.071878,神戸市垂水区青山台六丁目
34.642088,135.072812,神戸市垂水区青山台四丁目
34.641561,135.075201,神戸市垂水区青山台二丁目
34.640878,135.072781,神戸市垂水区青山台三丁目
34.644954,135.061585,神戸市垂水区千鳥が丘二丁目
34.649192,135.058895,神戸市垂水区潮見が丘一丁目
34.645588,135.073019,神戸市垂水区青山台七丁目
34.647681,135.077001,神戸市垂水区青山台八丁目
34.641045,135.070209,神戸市垂水区美山台二丁目
34.644613,135.069392,神戸市垂水区美山台三丁目
34.640845,135.067996,神戸市垂水区乙木二丁目
34.646606,135.067472,神戸市垂水区福田五丁目
34.642796,135.067117,神戸市垂水区東垂水町
34.642454,135.064538,神戸市垂水区福田二丁目
34.640805,135.066237,神戸市垂水区乙木三丁目
34.643996,135.065618,神戸市垂水区福田三丁目
34.645498,135.067023,神戸市垂水区福田四丁目
34.646398,135.064781,神戸市垂水区向陽三丁目
34.644652,135.063698,神戸市垂水区向陽二丁目
34.644415,135.062217,神戸市垂水区千鳥が丘一丁目
34.642925,135.063059,神戸市垂水区向陽一丁目
34.640472,135.0634,神戸市垂水区福田一丁目
34.640069,135.060277,神戸市垂水区高丸四丁目
34.640615,135.082457,神戸市垂水区塩屋町九丁目
34.639764,135.087986,神戸市垂水区塩屋町
34.635473,135.088635,神戸市垂水区塩屋町二丁目
34.636389,135.083478,神戸市垂水区塩屋町三丁目
34.634139,135.07846,神戸市垂水区塩屋町五丁目
34.63539,135.081304,神戸市垂水区塩屋町四丁目
34.637125,135.077947,神戸市垂水区塩屋町七丁目
34.63286,135.081489,神戸市垂水区塩屋町一丁目
34.638605,135.070878,神戸市垂水区美山台一丁目
34.638546,135.067047,神戸市垂水区東垂水三丁目
34.637845,135.064802,神戸市垂水区山手七丁目
34.638776,135.061287,神戸市垂水区大町五丁目
34.630674,135.060114,神戸市垂水区坂上二丁目
34.629871,135.060024,神戸市垂水区坂上一丁目
34.630897,135.065035,神戸市垂水区泉が丘二丁目
34.639894,135.065446,神戸市垂水区山手八丁目
34.633644,135.058604,神戸市垂水区清水通
34.631599,135.060215,神戸市垂水区坂上三丁目
34.637763,135.059627,神戸市垂水区大町三丁目
34.637984,135.058411,神戸市垂水区高丸三丁目
34.634347,135.074434,神戸市垂水区塩屋町六丁目
34.633613,135.07173,神戸市垂水区王居殿一丁目
34.63322,135.068707,神戸市垂水区城が山四丁目
34.631733,135.07038,神戸市垂水区城が山一丁目
34.632058,135.068412,神戸市垂水区城が山三丁目
34.630583,135.068588,神戸市垂水区城が山二丁目
34.632573,135.066865,神戸市垂水区泉が丘四丁目
34.629139,135.061135,神戸市垂水区平磯二丁目
34.630228,135.066274,神戸市垂水区泉が丘一丁目
34.628261,135.06599,神戸市垂水区平磯一丁目
34.633762,135.065401,神戸市垂水区泉が丘五丁目
34.632431,135.065118,神戸市垂水区泉が丘三丁目
34.633561,135.063466,神戸市垂水区山手四丁目
34.63211,135.063085,神戸市垂水区山手三丁目
34.63078,135.063047,神戸市垂水区山手二丁目
34.629766,135.063263,神戸市垂水区山手一丁目
34.632433,135.061455,神戸市垂水区中道四丁目
34.634587,135.062659,神戸市垂水区中道六丁目
34.631475,135.061463,神戸市垂水区中道三丁目
34.633357,135.06176,神戸市垂水区中道五丁目
34.634415,135.059456,神戸市垂水区瑞穂通
34.630485,135.061575,神戸市垂水区中道二丁目
34.629742,135.061028,神戸市垂水区中道一丁目
34.633388,135.060549,神戸市垂水区坂上五丁目
34.632548,135.060325,神戸市垂水区坂上四丁目
34.638925,135.074264,神戸市垂水区青山台一丁目
34.635782,135.071785,神戸市垂水区王居殿二丁目
34.635663,135.06954,神戸市垂水区王居殿三丁目
34.638647,135.068865,神戸市垂水区乙木一丁目
34.634781,135.068243,神戸市垂水区城が山五丁目
34.636029,135.067452,神戸市垂水区東垂水一丁目
34.636967,135.066106,神戸市垂水区東垂水二丁目
34.634831,135.064334,神戸市垂水区山手五丁目
34.635311,135.06051,神戸市垂水区馬場通
34.63597,135.063626,神戸市垂水区山手六丁目
34.637188,135.06334,神戸市垂水区大町一丁目
34.636281,135.060497,神戸市垂水区野田通
34.63878,135.063397,神戸市垂水区大町四丁目
34.637348,135.060931,神戸市垂水区大町二丁目
34.671906,135.062563,神戸市垂水区小束山手三丁目
34.673657,135.050945,神戸市垂水区小束台
34.672285,135.07382,神戸市垂水区神和台二丁目
34.672943,135.070893,神戸市垂水区神和台三丁目
34.672672,135.056714,神戸市垂水区小束台東
34.743738,135.173906,神戸市北区桜森町
34.7614,135.119754,神戸市北区山田町東下
34.691558,135.122422,神戸市北区ひよどり台南町四丁目
34.689559,135.12006,神戸市北区ひよどり台南町三丁目
34.688913,135.122732,神戸市北区ひよどり台南町二丁目
34.694667,135.121441,神戸市北区ひよどり台一丁目
34.69812,135.124268,神戸市北区ひよどり台三丁目
34.724092,135.121072,神戸市北区星和台七丁目
34.722671,135.122708,神戸市北区星和台六丁目
34.781502,135.225979,神戸市北区有野町唐櫃
34.789225,135.255196,神戸市北区有馬町
34.759717,135.192908,神戸市北区山田町上谷上
34.753455,135.166987,神戸市北区小倉台三丁目
34.752045,135.17109,神戸市北区小倉台七丁目
34.754044,135.16386,神戸市北区小倉台一丁目
34.752571,135.149629,神戸市北区緑町四丁目
34.753232,135.147196,神戸市北区桂木四丁目
34.753004,135.143966,神戸市北区桂木三丁目
34.766309,135.143237,神戸市北区山田町原野
34.754715,135.141953,神戸市北区日の峰二丁目
34.77234,135.129498,神戸市北区山田町中
34.749125,135.100783,神戸市北区山田町小河
34.756688,135.108599,神戸市北区山田町西下
34.780511,135.114776,神戸市北区山田町坂本
34.801654,135.153856,神戸市北区淡河町野瀬
34.810432,135.109188,神戸市北区淡河町萩原
34.810559,135.118847,神戸市北区淡河町木津
34.812832,135.125174,神戸市北区淡河町行原
34.826978,135.122753,神戸市北区淡河町北畑
34.829116,135.109207,神戸市北区淡河町南僧尾
34.836076,135.116654,神戸市北区淡河町北僧尾
34.83723,135.211364,神戸市北区京地三丁目
34.865533,135.237089,神戸市北区道場町塩田
34.864133,135.268285,神戸市北区道場町生野
34.816201,135.223084,神戸市北区有野町有野
34.845818,135.227001,神戸市北区有野町二郎
34.836958,135.218485,神戸市北区西山一丁目
34.837149,135.214519,神戸市北区京地二丁目
34.835567,135.196431,神戸市北区八多町上小名田
34.827327,135.209788,神戸市北区八多町吉尾
34.837034,135.181061,神戸市北区大沢町神付
34.847893,135.161989,神戸市北区大沢町中大沢
34.849402,135.184629,神戸市北区大沢町上大沢
34.828918,135.170298,神戸市北区八多町西畑
34.832175,135.142093,神戸市北区淡河町神影
34.831777,135.156388,神戸市北区淡河町神田
34.689325,135.124481,神戸市北区ひよどり台南町一丁目
34.698438,135.128764,神戸市北区ひよどり台四丁目
34.714243,135.154523,神戸市北区中里町二丁目
